altitude,temp,voltage,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,เpsLat,gpsLng,gpsAlt,gpsSat,state, humidity , lastCmd
-0.34,34.48,8.26,-0.03,0.13,-0.20,-9.65,-0.74,1.74,48.60,46.80,-44.00,0.000000,0.000000,0.00,0,0,61.35,N/A$
-0.41,34.49,8.26,-0.02,0.09,-0.25,-9.71,-0.75,1.66,49.10,44.90,-44.60,0.000000,0.000000,0.00,0,0,61.35,N/A$
-0.25,34.49,8.26,0.02,0.05,-0.20,-10.12,-0.90,1.77,51.00,44.20,-44.80,0.000000,0.000000,0.00,0,0,61.36,N/A$
-0.18,34.49,7.99,0.07,0.06,0.02,-9.39,-0.68,1.56,42.30,37.50,-58.70,0.000000,0.000000,0.00,0,0,61.35,N/A$
24.64,32.68,7.31,0.02,-0.02,0.03,-9.89,-0.77,1.68,43.70,37.40,-56.80,0.000000,0.000000,0.00,0,0,61.29,N/A$
26.16,32.58,7.32,-0.02,-0.02,-0.07,-9.76,-0.80,1.63,41.80,40.80,-54.60,0.000000,0.000000,0.00,0,0,61.30,N/A$
26.17,32.59,7.34,0.03,0.06,-0.03,-9.56,-0.77,1.74,43.50,34.60,-57.50,0.000000,0.000000,0.00,0,0,61.31,N/A$
23.84,32.76,7.99,0.07,-0.09,-0.11,-9.58,-0.99,1.62,44.80,35.50,-58.70,0.000000,0.000000,0.00,0,0,61.32,N/A$
23.93,32.76,7.36,0.00,-0.12,-0.31,-9.48,-1.34,1.59,42.80,35.90,-56.00,0.000000,0.000000,0.00,0,0,61.31,N/A$
24.49,32.71,7.36,0.14,-0.27,-0.10,-10.04,-1.23,2.11,41.30,33.60,-57.40,0.000000,0.000000,0.00,0,0,61.31,N/A$
25.11,32.68,7.33,0.05,-0.05,0.10,-9.77,-1.22,2.19,45.30,36.70,-57.70,0.000000,0.000000,0.00,0,0,61.31,N/A$
25.97,32.60,8.25,0.14,-0.16,0.20,-9.52,-1.36,2.22,54.50,39.30,-47.90,0.000000,0.000000,0.00,0,0,61.32,N/A$
-0.53,34.53,8.25,0.09,-0.07,0.13,-9.64,-1.40,2.53,53.70,39.30,-47.30,0.000000,0.000000,0.00,0,0,61.44,N/A$
-0.34,34.53,8.25,0.13,0.00,0.10,-9.43,-1.24,2.51,53.50,40.80,-47.70,0.000000,0.000000,0.00,0,0,61.48,N/A$
-0.55,34.52,8.26,0.19,-0.10,0.04,-9.28,-1.84,2.53,56.00,41.50,-49.00,0.000000,0.000000,0.00,0,0,61.54,N/A$
-0.32,34.52,8.26,0.12,-0.09,0.14,-9.66,-1.34,2.62,54.40,39.40,-46.80,0.000000,0.000000,0.00,0,0,61.58,N/A$
-0.25,34.52,8.25,0.09,0.01,-0.01,-9.72,-1.34,2.59,53.20,41.00,-48.40,0.000000,0.000000,0.00,0,0,61.61,N/A$
-0.23,34.52,8.25,0.08,-0.03,0.00,-9.55,-1.42,2.56,52.90,38.00,-48.70,0.000000,0.000000,0.00,0,0,61.65,N/A$
-0.52,34.53,8.26,0.04,0.03,-0.05,-9.51,-1.23,2.63,55.20,38.10,-47.50,0.000000,0.000000,0.00,0,0,61.68,N/A$
-0.44,34.52,8.26,0.02,-0.15,-0.16,-9.32,-1.51,2.73,54.40,37.70,-47.20,0.000000,0.000000,0.00,0,0,61.69,N/A$
-0.33,34.53,8.26,0.02,-0.13,-0.20,-9.20,-1.62,2.82,53.80,37.40,-49.00,0.000000,0.000000,0.00,0,0,61.73,N/A$
-0.62,34.53,8.26,0.02,-0.07,-0.10,-9.57,-1.71,2.94,51.70,36.50,-46.40,0.000000,0.000000,0.00,0,0,61.76,N/A$
-0.53,34.53,8.02,0.06,0.06,0.02,-9.15,-1.87,2.97,55.10,35.60,-45.90,0.000000,0.000000,0.00,0,0,61.79,N/A$
-0.10,34.53,8.00,0.22,-0.05,0.05,-9.26,-1.46,3.16,44.70,29.80,-55.70,0.000000,0.000000,0.00,0,0,61.81,N/A$
26.50,32.58,7.35,0.42,-0.30,-0.04,-9.38,-1.29,3.50,42.90,30.90,-56.60,0.000000,0.000000,0.00,0,0,61.74,N/A$
27.24,32.52,7.36,0.42,-0.07,0.14,-9.76,-1.60,3.72,45.00,34.40,-55.20,0.000000,0.000000,0.00,0,0,61.76,N/A$
29.13,32.39,8.00,0.18,-0.03,0.15,-9.65,-1.00,3.92,56.10,37.50,-45.80,0.000000,0.000000,0.00,0,0,61.75,N/A$
19.91,33.08,7.41,0.12,-0.04,-0.00,-9.13,-0.84,3.74,45.30,34.00,-54.60,0.000000,0.000000,0.00,0,0,61.79,N/A$
29.76,32.36,7.34,0.11,0.02,-0.19,-8.79,-0.81,3.74,43.00,34.90,-53.70,0.000000,0.000000,0.00,0,0,61.76,N/A$
30.08,32.34,7.36,0.27,-0.06,0.17,-8.40,-0.52,3.30,39.10,29.90,-52.90,0.000000,0.000000,0.00,0,0,61.75,N/A$
30.15,32.34,8.25,0.24,-0.01,0.18,-9.57,-1.03,4.13,51.90,38.20,-44.40,0.000000,0.000000,0.00,0,0,61.72,N/A$
2.36,34.36,8.25,0.08,-0.07,0.02,-9.00,-0.48,3.76,53.20,38.50,-45.70,0.000000,0.000000,0.00,0,0,61.74,N/A$
-0.58,34.56,8.25,0.11,-0.06,0.09,-9.29,-1.33,4.01,50.60,37.30,-44.70,0.000000,0.000000,0.00,0,0,61.67,N/A$
-0.54,34.55,8.25,0.00,-0.20,-0.12,-9.03,-0.86,4.02,49.50,35.70,-42.60,0.000000,0.000000,0.00,0,0,61.60,N/A$
-0.52,34.54,8.25,-0.02,0.07,-0.08,-9.57,-1.12,4.55,53.80,35.10,-42.80,0.000000,0.000000,0.00,0,0,61.60,N/A$
-0.62,34.54,8.25,-0.02,0.00,-0.15,-9.14,-0.88,3.86,54.20,35.70,-42.80,0.000000,0.000000,0.00,0,0,61.58,N/A$
-0.70,34.53,8.26,-0.02,-0.03,-0.11,-9.25,-1.00,3.97,55.60,37.40,-45.30,0.000000,0.000000,0.00,0,0,61.45,N/A$
-0.62,34.53,8.25,0.05,-0.01,-0.01,-9.24,-0.86,4.12,55.20,36.80,-44.00,0.000000,0.000000,0.00,0,0,61.54,N/A$
-0.60,34.53,8.25,0.07,0.03,-0.00,-9.54,-1.52,4.24,56.80,35.40,-43.10,0.000000,0.000000,0.00,0,0,61.48,N/A$
-0.43,34.53,8.25,-0.09,0.15,-0.05,-9.38,-1.11,3.97,53.50,36.40,-40.90,0.000000,0.000000,0.00,0,0,61.53,N/A$
-0.60,34.53,8.25,0.07,0.09,0.02,-8.80,-1.00,3.80,54.30,38.60,-48.20,0.000000,0.000000,0.00,0,0,61.47,N/A$
-0.65,34.53,8.25,0.08,0.03,0.05,-8.97,-1.31,3.95,52.70,38.60,-48.40,0.000000,0.000000,0.00,0,0,61.65,N/A$
-0.39,34.52,8.02,0.06,-0.04,-0.05,-8.82,-0.82,3.74,44.30,33.50,-57.60,0.000000,0.000000,0.00,0,0,61.53,N/A$
28.71,32.41,7.34,0.08,-0.04,0.15,-9.51,-1.44,4.19,45.20,33.20,-55.50,0.000000,0.000000,0.00,0,0,61.53,N/A$
26.30,32.60,7.33,0.05,0.05,0.08,-9.26,-0.93,3.91,46.10,32.90,-54.40,0.000000,0.000000,0.00,0,0,61.57,N/A$
27.20,32.54,7.35,0.09,-0.01,0.08,-9.05,-1.15,4.00,46.50,33.70,-56.90,0.000000,0.000000,0.00,0,0,61.55,N/A$
26.22,32.61,8.00,-0.03,0.05,-0.03,-8.91,-1.75,3.86,43.70,31.20,-52.70,0.000000,0.000000,0.00,0,0,61.56,N/A$
25.63,32.67,7.32,0.05,0.02,-0.02,-8.93,-0.96,3.64,42.70,31.10,-56.10,0.000000,0.000000,0.00,0,0,61.59,N/A$
26.42,32.60,7.34,0.22,-0.08,0.22,-9.27,-1.01,3.80,42.70,30.40,-51.60,0.000000,0.000000,0.00,0,0,61.63,N/A$
25.27,32.69,7.34,0.09,-0.12,0.08,-9.08,-1.22,3.61,45.90,30.90,-53.40,0.000000,0.000000,0.00,0,0,61.65,N/A$
18.68,33.14,8.25,0.06,-0.04,-0.02,-9.22,-1.10,4.02,54.10,39.20,-46.20,0.000000,0.000000,0.00,0,0,61.70,N/A$
-0.43,34.56,8.25,0.06,0.12,-0.02,-9.19,-1.34,3.86,53.90,39.00,-46.90,0.000000,0.000000,0.00,0,0,61.79,N/A$
-0.57,34.55,8.25,0.11,0.11,0.18,-9.14,-1.04,3.82,54.50,39.00,-44.20,0.000000,0.000000,0.00,0,0,61.79,N/A$
-0.50,34.55,8.25,0.27,0.75,0.55,-10.40,-1.01,4.19,53.80,37.00,-43.90,0.000000,0.000000,0.00,0,0,61.82,N/A$
-0.44,34.54,8.25,0.32,0.99,1.03,-9.14,-0.20,2.32,54.00,36.50,-39.90,0.000000,0.000000,0.00,0,0,61.82,N/A$
-0.28,34.54,8.25,0.14,0.52,0.71,-10.09,-0.06,2.05,41.20,54.90,-36.50,0.000000,0.000000,0.00,0,0,61.87,N/A$
-0.34,34.54,8.25,-0.07,0.19,0.24,-8.89,-0.47,1.44,24.50,62.50,-34.70,0.000000,0.000000,0.00,0,0,61.90,N/A$
-0.48,34.54,8.25,-0.42,0.26,-0.05,-9.13,-0.07,1.38,15.60,58.10,-33.80,0.000000,0.000000,0.00,0,0,61.91,N/A$
-0.53,34.53,8.25,-0.10,0.07,0.51,-12.03,0.82,2.44,16.80,59.00,-32.80,0.000000,0.000000,0.00,0,0,61.93,N/A$
-0.55,34.54,8.25,0.43,-0.57,0.16,-11.33,0.73,1.99,17.70,66.30,-33.60,0.000000,0.000000,0.00,0,0,61.96,N/A$
-0.60,34.54,8.25,1.23,-1.52,3.36,-8.43,4.99,2.64,13.00,84.00,-34.40,0.000000,0.000000,0.00,0,0,61.99,N/A$
-0.70,34.54,8.13,1.07,-0.87,1.45,-7.78,6.00,3.63,14.30,89.40,-45.70,0.000000,0.000000,0.00,0,0,61.95,N/A$
3.64,34.28,8.02,0.35,-0.67,-0.37,-6.86,5.19,3.37,29.30,101.30,-75.30,0.000000,0.000000,0.00,0,0,61.93,N/A$
47.25,31.13,7.38,0.25,-0.48,0.17,-5.31,7.77,2.84,23.40,98.80,-68.30,0.000000,0.000000,0.00,0,0,61.77,N/A$
62.92,30.01,7.37,0.25,-0.36,-0.22,-5.00,7.03,3.90,33.30,115.40,-70.20,0.000000,0.000000,0.00,0,0,61.71,N/A$
47.44,31.13,8.03,0.11,0.09,-0.98,-5.05,6.19,2.84,45.30,122.90,-60.40,0.000000,0.000000,0.00,0,0,61.75,N/A$
14.93,33.53,7.41,-0.66,-0.03,-2.08,-6.50,6.60,3.59,44.40,116.30,-71.50,0.000000,0.000000,0.00,0,0,61.83,N/A$
39.80,31.68,7.36,0.11,0.71,-1.25,-7.94,4.25,3.26,55.40,106.40,-73.80,0.000000,0.000000,0.00,0,0,61.73,N/A$
39.23,31.71,7.36,0.04,0.49,-0.49,-8.31,2.88,2.84,51.30,99.50,-69.60,0.000000,0.000000,0.00,0,0,61.70,N/A$
35.72,31.96,8.24,0.10,0.26,-0.04,-9.12,3.64,2.83,53.80,101.00,-55.00,0.000000,0.000000,0.00,0,0,61.71,N/A$
-0.56,34.58,8.25,-0.18,0.45,-0.26,-8.58,3.72,1.39,49.50,99.30,-53.80,0.000000,0.000000,0.00,0,0,61.81,N/A$
-0.44,34.57,8.25,-0.34,0.36,-0.61,-9.21,3.16,2.40,56.50,101.00,-55.70,0.000000,0.000000,0.00,0,0,61.83,N/A$
-0.37,34.57,8.25,-0.31,-0.02,-0.25,-9.27,1.35,1.40,61.00,99.80,-58.10,0.000000,0.000000,0.00,0,0,61.81,N/A$
-0.40,34.56,8.25,-0.45,0.41,-0.12,-10.04,2.09,2.14,53.60,96.40,-54.40,0.000000,0.000000,0.00,0,0,61.80,N/A$
-0.47,34.55,8.25,-0.23,-0.16,-0.20,-9.13,2.83,1.80,46.90,97.80,-54.40,0.000000,0.000000,0.00,0,0,61.80,N/A$
-0.39,34.55,8.25,-0.08,-0.26,-0.48,-10.69,3.41,3.04,51.50,99.00,-56.80,0.000000,0.000000,0.00,0,0,61.81,N/A$
-0.52,34.55,8.25,0.09,-0.12,0.21,-9.72,2.18,2.13,42.70,94.30,-52.10,0.000000,0.000000,0.00,0,0,61.81,N/A$
-0.53,34.55,8.25,0.51,-0.03,0.61,-10.01,2.19,1.40,36.70,87.80,-51.40,0.000000,0.000000,0.00,0,0,61.82,N/A$
-0.45,34.54,8.25,-0.00,-0.43,1.12,-10.65,1.61,0.55,34.00,88.80,-52.90,0.000000,0.000000,0.00,0,0,61.88,N/A$
-0.65,34.54,8.25,0.27,-0.06,0.19,-9.79,4.49,3.06,29.00,89.20,-52.60,0.000000,0.000000,0.00,0,0,61.82,N/A$
-0.60,34.54,8.25,0.12,-0.08,-0.52,-9.19,3.42,1.78,29.00,89.30,-53.40,0.000000,0.000000,0.00,0,0,61.92,N/A$
-0.62,34.54,8.03,0.14,0.01,-0.29,-10.26,2.25,2.94,25.50,89.20,-59.60,0.000000,0.000000,0.00,0,0,61.83,N/A$
-0.64,34.54,7.36,-0.00,0.09,-0.36,-9.74,2.86,1.93,28.60,88.40,-61.70,0.000000,0.000000,0.00,0,0,61.92,N/A$
40.94,31.55,7.40,0.34,0.40,-0.20,-9.22,1.87,1.85,27.30,88.40,-62.60,0.000000,0.000000,0.00,0,0,61.83,N/A$
38.17,31.75,7.39,0.15,-0.05,-0.08,-9.21,2.20,1.70,25.80,89.10,-58.80,0.000000,0.000000,0.00,0,0,61.90,N/A$
39.72,31.67,8.03,0.08,0.03,0.02,-9.58,1.91,2.11,26.80,86.10,-56.80,0.000000,0.000000,0.00,0,0,61.89,N/A$
38.68,31.70,7.38,0.05,-0.00,0.08,-9.73,2.19,1.69,23.20,86.00,-61.00,0.000000,0.000000,0.00,0,0,61.88,N/A$
38.76,31.75,7.41,0.08,-0.11,0.08,-9.70,2.46,2.00,23.40,85.10,-57.30,0.000000,0.000000,0.00,0,0,61.89,N/A$
38.97,31.74,7.39,0.05,0.03,0.08,-9.87,2.90,2.41,24.40,86.80,-57.60,0.000000,0.000000,0.00,0,0,61.91,N/A$
31.49,31.71,8.25,0.05,0.11,0.02,-9.66,2.34,2.08,33.40,92.40,-50.50,0.000000,0.000000,0.00,0,0,62.00,N/A$
-0.59,34.58,8.24,0.06,0.06,0.06,-9.47,2.07,1.98,34.60,91.40,-51.80,0.000000,0.000000,0.00,0,0,62.08,N/A$
-0.68,34.58,8.25,0.02,0.07,0.05,-9.42,1.84,2.20,33.40,92.10,-51.20,0.000000,0.000000,0.00,0,0,62.10,N/A$
-0.65,34.56,8.25,-0.31,-0.17,0.20,-7.47,2.85,2.33,34.50,91.10,-52.30,0.000000,0.000000,0.00,0,0,62.10,N/A$
-0.51,34.56,8.25,-0.37,-0.09,-0.26,-11.71,2.04,3.26,34.70,83.70,-50.10,0.000000,0.000000,0.00,0,0,62.13,N/A$
-0.54,34.55,8.25,-0.58,0.12,-0.77,-9.84,1.72,2.19,29.60,67.80,-42.10,0.000000,0.000000,0.00,0,0,62.13,N/A$
-0.59,34.55,8.25,-0.40,-0.01,-0.79,-9.48,0.99,2.25,53.40,56.80,-48.80,0.000000,0.000000,0.00,0,0,62.14,N/A$
-0.48,34.55,8.25,-0.01,0.13,-0.01,-9.59,1.13,2.38,42.50,42.90,-53.60,0.000000,0.000000,0.00,0,0,62.16,N/A$
-0.55,34.55,8.26,-0.06,-0.04,-0.31,-9.42,0.84,2.07,47.10,34.10,-49.90,0.000000,0.000000,0.00,0,0,62.18,N/A$
-0.48,34.55,8.25,-0.08,-0.41,-0.48,-10.10,1.14,2.05,49.40,29.90,-51.30,0.000000,0.000000,0.00,0,0,62.19,N/A$
-0.53,34.55,8.25,-0.11,-0.30,-0.17,-9.50,-0.18,2.29,49.60,28.30,-50.40,0.000000,0.000000,0.00,0,0,62.22,N/A$
-0.30,34.55,8.03,0.04,-0.38,-0.18,-9.44,-0.59,3.25,50.20,26.60,-50.00,0.000000,0.000000,0.00,0,0,62.27,N/A$
24.50,32.75,8.00,-0.04,-0.31,-0.03,-10.26,-0.49,4.49,42.10,19.60,-57.00,0.000000,0.000000,0.00,0,0,62.22,N/A$
27.87,32.51,7.34,-0.72,-0.15,-0.78,-9.36,-0.19,3.54,42.60,20.90,-57.40,0.000000,0.000000,0.00,0,0,62.25,N/A$
27.44,32.56,7.36,-0.53,0.02,0.43,-8.73,-0.02,3.85,43.50,20.20,-59.90,0.000000,0.000000,0.00,0,0,62.27,N/A$
25.43,32.72,8.01,-0.34,0.02,-0.14,-10.09,-0.67,4.16,48.60,21.20,-60.70,0.000000,0.000000,0.00,0,0,62.32,N/A$
17.72,33.27,7.38,-0.55,0.13,-1.39,-8.77,-0.37,4.83,49.90,22.10,-67.00,0.000000,0.000000,0.00,0,0,62.38,N/A$
21.20,33.02,7.36,-0.30,0.57,0.55,-9.79,-2.63,2.91,44.50,18.70,-64.40,0.000000,0.000000,0.00,0,0,62.41,N/A$
21.07,33.02,7.38,-0.04,0.39,0.82,-8.47,-2.58,3.53,34.70,34.00,-58.90,0.000000,0.000000,0.00,0,0,62.43,N/A$
24.86,32.76,8.24,0.13,0.14,1.16,-7.95,0.47,2.76,30.20,50.50,-44.50,0.000000,0.000000,0.00,0,0,62.44,N/A$
-0.53,34.59,8.24,-0.12,0.24,1.05,-9.93,-0.38,2.86,23.10,53.50,-44.50,0.000000,0.000000,0.00,0,0,62.55,N/A$
-0.33,34.59,8.24,-0.37,0.49,0.48,-9.94,0.69,2.74,21.00,54.50,-50.50,0.000000,0.000000,0.00,0,0,62.58,N/A$
-0.26,34.58,8.25,-0.31,0.43,0.28,-9.25,0.22,1.97,17.70,55.10,-56.50,0.000000,0.000000,0.00,0,0,62.62,N/A$
-0.37,34.58,8.25,-0.21,0.11,0.23,-9.52,0.44,1.78,11.90,59.00,-56.00,0.000000,0.000000,0.00,0,0,62.66,N/A$
-0.55,34.58,8.25,-0.22,0.14,-0.07,-9.83,0.11,2.06,8.30,60.10,-54.20,0.000000,0.000000,0.00,0,0,62.70,N/A$
-0.50,34.58,8.24,-0.15,0.11,-0.01,-9.60,0.74,1.67,7.00,61.80,-52.50,0.000000,0.000000,0.00,0,0,62.75,N/A$
-0.34,34.58,8.25,-0.21,0.00,0.05,-9.86,0.36,1.77,5.20,63.30,-54.80,0.000000,0.000000,0.00,0,0,62.81,N/A$
-0.33,34.58,8.25,-0.18,0.07,-0.11,-9.54,0.48,1.98,6.00,63.30,-55.90,0.000000,0.000000,0.00,0,0,62.88,N/A$
-0.46,34.58,8.25,-0.14,0.10,-0.18,-10.21,0.48,1.93,6.00,64.40,-59.60,0.000000,0.000000,0.00,0,0,62.94,N/A$
-0.55,34.58,8.25,-0.05,0.14,0.02,-10.72,0.49,2.11,6.30,64.00,-57.30,0.000000,0.000000,0.00,0,0,63.01,N/A$
-0.36,34.58,8.25,0.38,0.15,-0.04,-10.48,-1.17,1.24,8.50,65.70,-53.30,0.000000,0.000000,0.00,0,0,63.07,N/A$
-0.44,34.59,8.06,0.12,0.05,-0.27,-9.97,0.45,1.92,1.80,58.90,-65.20,0.000000,0.000000,0.00,0,0,63.10,N/A$
-0.26,34.58,7.40,0.17,-0.01,0.21,-10.40,0.33,2.04,2.80,58.20,-64.00,0.000000,0.000000,0.00,0,0,63.23,N/A$
17.43,33.30,7.40,0.15,-0.02,0.07,-10.07,0.56,2.06,3.80,51.90,-71.10,0.000000,0.000000,0.00,0,0,63.19,N/A$
16.85,33.35,7.41,0.12,-0.08,0.11,-9.25,0.28,1.77,16.60,39.00,-71.80,0.000000,0.000000,0.00,0,0,63.17,N/A$
17.88,33.28,8.04,0.09,-0.06,0.10,-9.87,0.06,1.84,20.70,46.10,-68.90,0.000000,0.000000,0.00,0,0,63.28,N/A$
18.26,33.25,7.40,0.06,-0.01,0.04,-9.56,0.76,1.83,18.90,48.30,-66.50,0.000000,0.000000,0.00,0,0,63.24,N/A$
18.96,33.22,7.40,0.08,-0.08,-0.04,-9.84,0.37,2.00,18.00,47.10,-64.30,0.000000,0.000000,0.00,0,0,63.17,N/A$
19.28,33.19,7.41,0.07,0.12,-0.15,-10.00,0.50,2.32,19.40,47.10,-63.60,0.000000,0.000000,0.00,0,0,63.30,N/A$
19.65,33.17,8.24,0.15,-0.11,0.05,-9.82,0.38,2.25,28.30,50.90,-57.60,0.000000,0.000000,0.00,0,0,63.30,N/A$
8.54,33.95,8.24,-0.05,0.05,-0.04,-9.39,0.57,1.82,27.70,48.60,-56.10,0.000000,0.000000,0.00,0,0,63.33,N/A$
-0.36,34.62,8.24,0.04,0.07,0.02,-10.05,0.09,2.25,30.90,46.20,-56.90,0.000000,0.000000,0.00,0,0,63.29,N/A$
-0.65,34.61,8.24,-0.01,-0.07,0.07,-10.57,-0.15,2.64,32.40,43.60,-57.10,0.000000,0.000000,0.00,0,0,63.31,N/A$
-0.26,34.60,8.25,-0.09,0.08,-0.12,-9.64,0.21,1.96,34.30,43.80,-58.00,0.000000,0.000000,0.00,0,0,63.38,N/A$
-0.24,34.61,8.25,0.25,0.00,0.49,-9.45,0.65,1.95,37.00,41.10,-58.80,0.000000,0.000000,0.00,0,0,63.40,N/A$
-0.27,34.60,8.25,0.03,-0.01,-0.20,-9.78,0.24,2.32,41.00,36.80,-62.60,0.000000,0.000000,0.00,0,0,63.42,N/A$
-0.50,34.60,8.24,0.27,-0.02,-0.24,-9.73,0.85,2.50,41.40,39.20,-61.00,0.000000,0.000000,0.00,0,0,63.46,N/A$
-0.38,34.60,8.25,-0.09,0.07,-0.12,-9.73,-0.27,2.22,40.00,37.00,-58.90,0.000000,0.000000,0.00,0,0,63.49,N/A$
-0.40,34.60,8.24,0.20,0.14,0.30,-9.65,0.53,2.08,35.80,40.30,-58.40,0.000000,0.000000,0.00,0,0,63.52,N/A$
-0.53,34.61,8.25,0.13,0.13,-0.04,-8.59,-0.05,2.38,38.90,38.30,-57.30,0.000000,0.000000,0.00,0,0,63.53,N/A$
-0.55,34.61,8.14,0.06,-0.07,-0.05,-9.35,0.40,1.95,43.80,35.00,-60.10,0.000000,0.000000,0.00,0,0,63.55,N/A$
-0.56,34.61,8.06,0.09,-0.06,0.03,-10.00,0.29,2.34,37.00,29.60,-69.30,0.000000,0.000000,0.00,0,0,63.54,N/A$
21.66,33.01,7.40,0.00,0.10,-0.09,-8.96,0.54,1.07,36.90,31.20,-70.00,0.000000,0.000000,0.00,0,0,63.48,N/A$
21.86,33.01,7.43,0.11,-0.05,0.04,-9.44,0.12,2.18,36.20,31.90,-69.40,0.000000,0.000000,0.00,0,0,63.55,N/A$
21.03,33.09,8.07,-0.02,0.01,0.09,-10.20,0.81,1.84,39.80,30.80,-67.80,0.000000,0.000000,0.00,0,0,63.60,N/A$
20.31,33.16,7.46,0.07,-0.10,0.11,-10.49,0.34,2.56,34.50,29.70,-70.00,0.000000,0.000000,0.00,0,0,63.63,N/A$
20.39,33.15,7.41,0.09,0.09,0.06,-9.02,0.26,2.16,34.40,28.50,-71.20,0.000000,0.000000,0.00,0,0,63.65,N/A$
20.44,33.15,7.43,0.08,0.09,0.13,-9.62,0.32,2.40,34.10,28.80,-70.00,0.000000,0.000000,0.00,0,0,63.67,N/A$
20.74,33.13,8.24,-0.02,-0.09,-0.06,-8.25,0.58,1.77,41.90,34.30,-61.20,0.000000,0.000000,0.00,0,0,63.69,N/A$
-0.63,34.66,8.24,0.08,0.02,0.02,-10.13,0.74,2.30,41.30,32.60,-64.30,0.000000,0.000000,0.00,0,0,63.80,N/A$
-0.65,34.65,8.24,0.00,0.00,0.19,-9.40,-0.20,2.10,42.30,31.90,-63.90,0.000000,0.000000,0.00,0,0,63.81,N/A$
-0.58,34.64,8.24,-0.00,-0.09,0.05,-10.46,0.77,2.19,41.70,32.30,-64.60,0.000000,0.000000,0.00,0,0,63.83,N/A$
-0.57,34.63,8.24,0.08,0.11,-0.14,-8.93,0.45,1.72,43.10,31.90,-66.30,0.000000,0.000000,0.00,0,0,63.87,N/A$
-0.41,34.63,8.24,0.05,-0.07,-0.01,-9.21,0.21,2.63,43.10,32.50,-64.40,0.000000,0.000000,0.00,0,0,63.88,N/A$
-0.72,34.63,8.25,0.07,0.17,-0.15,-9.25,0.68,2.24,43.00,30.70,-62.40,0.000000,0.000000,0.00,0,0,63.88,N/A$
-0.55,34.63,8.24,0.04,-0.22,-0.05,-8.65,-0.35,1.84,43.00,31.00,-66.20,0.000000,0.000000,0.00,0,0,63.90,N/A$
-0.46,34.63,8.25,0.06,0.07,-0.15,-10.66,0.25,3.12,43.20,30.90,-64.30,0.000000,0.000000,0.00,0,0,63.92,N/A$
-0.54,34.63,8.25,0.18,0.02,0.18,-11.08,0.17,2.59,44.60,31.60,-64.80,0.000000,0.000000,0.00,0,0,63.97,N/A$
-0.46,34.63,8.24,0.06,-0.05,0.17,-10.17,0.39,2.71,44.50,30.70,-64.90,0.000000,0.000000,0.00,0,0,64.00,N/A$
-0.34,34.63,8.25,0.18,0.13,0.14,-11.21,0.41,3.03,45.50,30.10,-67.50,0.000000,0.000000,0.00,0,0,64.04,N/A$
-0.40,34.63,8.05,0.10,-0.19,0.16,-10.28,0.76,2.92,39.80,27.00,-70.40,0.000000,0.000000,0.00,0,0,64.07,N/A$
0.31,34.63,7.41,-0.01,-0.13,-0.26,-7.90,0.21,1.39,40.00,25.00,-71.00,0.000000,0.000000,0.00,0,0,64.11,N/A$
22.37,32.99,7.40,0.09,0.11,-0.06,-8.84,0.40,2.22,38.90,26.30,-69.90,0.000000,0.000000,0.00,0,0,64.06,N/A$
22.60,33.00,7.41,0.08,-0.08,-0.07,-8.44,0.27,2.59,39.20,26.60,-73.00,0.000000,0.000000,0.00,0,0,64.12,N/A$
22.32,33.02,8.06,0.19,-0.13,0.03,-7.79,0.65,1.92,39.70,25.80,-71.00,0.000000,0.000000,0.00,0,0,64.17,N/A$
14.56,33.59,7.41,0.14,-0.17,0.27,-10.38,0.54,3.07,38.90,23.70,-71.30,0.000000,0.000000,0.00,0,0,64.20,N/A$
22.60,33.03,7.41,0.09,0.06,0.08,-10.26,1.34,2.07,39.90,23.20,-69.70,0.000000,0.000000,0.00,0,0,64.30,N/A$
22.31,33.03,7.41,0.24,0.19,0.26,-11.60,0.51,1.45,40.70,23.90,-70.10,0.000000,0.000000,0.00,0,0,64.27,N/A$
22.25,33.06,8.24,-0.00,0.03,0.17,-11.08,0.77,2.11,47.70,27.90,-65.10,0.000000,0.000000,0.00,0,0,64.40,N/A$
-0.63,34.70,8.24,0.18,0.07,0.17,-10.80,0.25,2.59,46.50,25.40,-65.70,0.000000,0.000000,0.00,0,0,64.67,N/A$
-0.44,34.69,8.24,0.07,-0.16,0.25,-11.04,0.27,2.97,47.30,25.20,-65.70,0.000000,0.000000,0.00,0,0,64.63,N/A$
-0.56,34.68,8.24,-0.11,0.05,-0.44,-9.35,1.76,1.74,45.70,25.00,-65.30,0.000000,0.000000,0.00,0,0,64.72,N/A$
-0.69,34.68,8.25,-0.00,-0.09,-0.13,-7.97,0.75,1.80,49.50,24.50,-66.00,0.000000,0.000000,0.00,0,0,64.72,N/A$
-0.63,34.68,8.24,0.05,-0.07,-0.07,-9.73,0.59,3.40,48.80,23.10,-66.80,0.000000,0.000000,0.00,0,0,64.81,N/A$
-0.62,34.67,8.25,-0.09,0.15,-0.36,-6.90,1.57,1.12,49.30,23.60,-67.30,0.000000,0.000000,0.00,0,0,64.80,N/A$
-0.67,34.67,8.24,0.04,0.04,-0.05,-9.87,0.83,2.55,48.40,22.10,-67.50,0.000000,0.000000,0.00,0,0,64.86,N/A$
